python开发工程师,14000,18000,1,广州海珠区智通广场C塔16楼,大专,经验不限,0,探迹,1000-9999人,['互联网'],合资,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1. 参加需求评审、代码设计及落地，根据敏捷开发的具体安排，确保任务按时按质完成；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2. 与产品经理、前端工程师、测试工程师、算法工程师等紧密合作，共同交付功能完善、稳定可靠的SaaS产品；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3. 参与架构设计和开发，核心代码开发和系统调优，为用户提供优质顺畅的服务和极致体验；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4. 充分自测影响范围，规范编写和维护项目文档，持续优化项目，提高工程的稳定性和扩展性；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5 研究和评估新技术和框架，持续改善和提高产品的性能、灵活性及稳定性；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">6. 业务代码开发能力、架构设计能力优秀者，可进入架构组参与各专项技术调研，新技术引入等更具挑战的前瞻项目。</span></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1. 本科及以上学历，计算机相关专业，掌握扎实的计算机基础知识，深入理解数据结构、算法和操作系统知识；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2. 精通Python后台开发语言；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3. 熟悉MongoDB，Redis，Oracle，MySQL等数据库；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4. 熟悉Apache，Nginx；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5. 精通面向对象的分析与设计，精通设计模式；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">6. 有优秀的逻辑分析能力，能够对业务逻辑进行合理的抽象和拆分；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">7. 热爱计算机科学和互联网技术，具有强烈的求知欲，良好的编码能力，优秀的学习能力、沟通协同能力、服务理念和合作精神，能接受挑战并承担工作压力；关注国内外各大技术论坛，有技术博客或开源项目者优先；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">8. 较好的产品意识，愿意将产品效果做为工作最重要的驱动因素。</span></p>']"
推荐算法工程师,20000,30000,1,广州海珠区智通广场C塔16楼,本科,经验不限,0,探迹,1000-9999人,['互联网'],合资,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、负责移动互联网业务的AIGC功能开发与优化。</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、负责移动互联网业务的搜索、推荐模型和策略迭代和优化；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、负责移动互联网业务的模型和策略，包括但不限于召回、排序、重排和混排等。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、全日制本科及以上学历，211及以上学历优先，熟练掌握至少一门编程语言，如Python、c++等；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、熟悉主流搜索、推荐等相关算法，对前沿算法有关注；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、熟悉大模型、多模态、Stable Duffsion的原理与算法调优；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、熟悉常用的深度学习框架，如PyTorch等；</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">优先项：</strong></p><p>1、有ToC推荐、文生文、文生图等模型应用开发经验优先。</p><p>2、在高水平会议或者期刊发表过相关论文，或者竞赛获奖经历优先。在 KDD/CIKM/ICDM/RecSyS 等学术会议发表过论文优先。</p><p>3、多模态大模型工作经验优先，有推荐算法工作经验的NLP工程师优先。</p>']"
驱动开发工程师,4800,6000,2,无锡新吴区华勤技术股份有限公司无锡研发中心D栋3楼,本科,经验不限,0,华勤,10000人以上,['计算机软件'],上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p class=\\""ql-align-justify\\"">岗位描述：</p><p class=\\""ql-align-justify\\"">1、负责电子产品系统，Intel/AMD 等x86 CPU，内存，显卡及各种外设的初始化软件开发，调试及维护。</p><p class=\\""ql-align-justify\\"">2、负责电子产品Windows、Linux 等操作系统硬件相关问题的分析与解决。</p><p class=\\""ql-align-justify\\"">3、负责品牌厂商系统安全，硬件底层自动检测等客制化需求的分析，开发，调试及维护。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><ol><li>本科及以上学历；</li><li>电子，通讯，计算机及相关专业；</li><li>英语 CET4及以上；</li><li>良好的分析与解决问题能力、学习能力、创新能力、团队合作精神；</li><li>摄影经验者优先。</li></ol>']"
应用软件开发工程师,9000,14000,1,东莞华勤技术股份有限公司东莞研发中心103,本科,1-3年,0,华勤,10000人以上,['计算机软件'],上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、完善和优化Android Application应用层的基本功能，应用层各种问题的分析和解决；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、负责应用层新功能的可行性研究、设计、编码及调试工作；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、负责Android系统层功能可行性研究、设计、编码及调试工作；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、负责Android系统层功能问题分析、解决和攻关；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5、负责相关技术文档整理和输出；</span></p><p class=\\""ql-align-justify\\""><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">6、熟悉C++或Java语言。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、本科及以上学历，计算机、电子、自动化、通信等理工类专业；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、热爱编程，基础扎实，熟悉掌握JAVA/C/C++/C#等任一编程语言，有良好的编程习惯；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、自我驱动，有强烈的责任心，思维清晰敏捷，良好的沟通能力和团队协作精神，积极主动，抗压能力强。</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、工作地点：东莞</span></p>']"
MES 实施助理工程师,4000,8000,1,深圳市宝安区沙井街道沙三社区沙井西环路2144号西环路2144-1,大专,经验不限,5,华众迅拓,0-20人,"['计算机软件', '互联网']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】 </strong></p><p>1. 协助完成项目调研、解决方案设计、流程优化、数据整理、</p><p>用户培训等工作；</p><p>2. 完成项目经理分配的二次开发工作；</p><p>3. 保持与项目组成员的良好沟通，保证项目进度与质量；</p><p>4. 为公司内部业务及产品研发中心提供反馈及需求支持；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><p>1. 熟悉 SQL Server 数据库，熟悉 Transact-SQL 语句, 熟</p><p>悉存储过程的编写； 2. 熟悉.Net 平台上的开发技术，精通.Net/C＃开发；</p><p>3. 熟悉 SQL Server 数据库，熟悉 Transact-SQL 语句, 熟</p><p>悉存储过程的编写；</p><p>4. 具有良好的工作素养，较强的沟通能力。具有责任心，工</p><p>作态度极积主动；</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">5. 身体健康，能接受全国出差和驻厂工作。</strong></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【优才培养】</strong></p><p>1. 公司为有专业的培训导师对新员工进行引入培训；</p><p>2. 工作能力突出的后续可晋升为项目经理、行业专家型顾问。 为公司未来发展储备专业人才；</p>']"
嵌入式开发工程师,12000,14000,1,南昌南昌县南昌华勤电子科技有限公司天祥大道2999号,本科,1-3年,0,华勤,10000人以上,['计算机软件'],上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><ol><li>智能穿戴产品系统开发，如 BSP 、蓝牙、运动健康、公共、 OTA 、功耗、表盘功能开发；</li><li>按照产品设计配合硬件实现相关功能的开发、移植、调试工作并撰写技术方案和总结；</li><li>LVGL/UIKIT 等 UI 平台开发经验。</li></ol><p><br></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><ol><li class=\\""ql-align-justify\\"">本科或以上学历，电子／通信／自动化／计算机等相关专业；</li><li class=\\""ql-align-justify\\"">三年以上 C / C +＋编程经验；</li><li class=\\""ql-align-justify\\"">&nbsp;能接受国内短期出差；</li><li class=\\""ql-align-justify\\"">&nbsp;具有以下经验一项或多项者优先【非必须】:</li><li class=\\""ql-align-justify\\"">1）了解 OS 工作原理，如FreeRTOS 、 RT - Thread 、 UCOS 、 linux 等；</li><li class=\\""ql-align-justify\\"">2）具备嵌入式软件驱动开发基础和工具（如 SPI 、I2C、 UART 、 USB 等）;</li><li class=\\""ql-align-justify\\"">3）了解内存管理、多线程开发、 IO 操作等；</li><li class=\\""ql-align-justify\\"">4）了解 UI 有关开发，如 QT 、 GTK 等；</li><li class=\\""ql-align-justify\\"">5）智能穿戴产品开发经验。</li></ol>']"
软件客户成功实习生,4500,6000,2,深圳福田区北森云计算股份有限公司深圳市福田区NEO大厦A座36层BC单元,本科,经验不限,2,北森,1000-9999人,['计算机软件'],上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、熟悉人力系统产品场景和功能，能够辅助顾问帮助客户更好地应用人力系统，独立完成系统的配置和测试</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、了解客户业务模式，完成对客户业务场景的调研、诊断、分析并提供产品解决方案</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、可独立制作人力系统的使用手册和常见问题说明；</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【任职资格】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、2025年毕业（在校生），本科及以上学历，不限专业，计算机软件、人力资源管理相关专业优先；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、能快速理解客户业务，有流畅的沟通能力、良好的客户服务意识和团队协作能力</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、快速学习的能力及较高的灵活性，思维活跃开放，能迅速接受新知识</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">需求3人：深圳2人、厦门1人</strong></p>']"
实施工程师-2025校招,6000,8000,1,北京市昌平区生命科学园医科路9号院4号楼三层303-78,大专,经验不限,0,慧策（掌上先机）,1000-5000人,"['互联网', '计算机软件']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作地点】</strong></p><p>上海、广州、深圳、杭州、义务、苏州、北京、天津、长沙、武汉等多城市</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>1、根据项目经理要求按计划实施项目,做好项目实施中的协调及过程反馈；</p><p>2、了解电商，零售行业，及供应链管理流程，整理用户需求，解决实施过程中出现的问题；</p><p>3、指导用户进行基础数据准备；</p><p>4、对用户，管理员等进行操作培训；</p><p>5、根据公司要求，完成项目实施文档</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职资格】</strong></p><p>1、工科技术背景，工作经验不限，熟悉计算机操作及相关网络技术；</p><p>2、乐观开朗，具备较强的理解及表达能力，学习能力；</p><p>3、认真负责，工作积极主动，有责任心及团队合作精神；</p><p>4、能承受一定的工作压力，能接受高频出差。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪酬福利】</strong></p><p>薪酬待遇 —— 基本工资+补贴+绩效奖金+每年 2 次晋升、调薪机会</p><p>员工福利 —— 五险一金+带薪培训+节假日福利+生日福利+团建活动+带薪年假</p><p>股票期权 —— 优秀员工可分配股票期权</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【招聘对象】</strong> 2025届：专科、本科生</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【职业通道】</strong> 岗前培训 →入职→大咖全程指导 → 转正 → 优异者加入高潜班 → 晋升管理层/专家组 （M/P 序列）</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗前培训】</strong></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">岗前培训流程：</strong>线下宣讲-初试通过-线下培训（10 天时间）-线下考核-业务复试-offer 发放- 签三方</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">食宿安排：</strong>培训期间公司提供午餐、晚餐，非基地的学生提供住宿</p>']"
销售管培生,4500,10000,1,广东及周边城市,大专,经验不限,10,慧策（掌上先机）,1000-5000人,"['互联网', '计算机软件']",民营公司,"['<p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">工作地点</strong><span style=\\""color: rgb(0, 102, 204);\\"">】：</span></p><p>全国安排</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">岗位职责</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span>2025届校招岗位</p><p>1、市场客户开发，结合慧策-旺店通 ERP 多元化产品，为客户提供一整套物流、配货、员工 绩效、等解決方案；</p><p>2、通过电话、上门拜访等方式深入客户生意链路，根据客户业务所处不同阶段，积极整合 资源做好客户的长期运营，为其提供相应的成长方案，帮助客户成长，实现客户价值；</p><p>3、建立良好的客情关系，促进客户间经验的分享和共同成长。</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">任职资格</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span></p><p>1、爱销售：专业不限，有销售类校园经历/实习经历、或在校、院、系、班级、社团担任过 职务者优先，没有亦可；</p><p>2、能抗压：吃苦耐劳，脚踏实地；</p><p>3、善沟通：有很强的沟通、协调、推进能力，创新学习能力强；</p><p>4、有思考：具有独立思考能力，胆大心细</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">薪酬福利</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span></p><p>薪酬待遇 —— 基本工资+补贴+绩效奖金+每年 2 次晋升、调薪机会 员工福利 —— 五险一金+带薪培训+节假日福利+生日福利+团建活动+带薪年假 股票期权 —— 优秀员工可分配股票期权</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">招聘对象</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span>25届：专科、本科生</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">职业通道</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span> 岗前培训 →入职→大咖全程指导 → 转正 → 优异者加入高潜班 → 晋升管理层/专家组 （M/P 序列）</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">岗前培训</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span> 岗前培训流程：线下宣讲-初试通过-线下培训（10 天时间）-线下考核-业务复试-offer 发放- 签三方</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【食宿安排】 </strong>培训期间公司提供午餐、晚餐，非基地的学生提供住宿</p>']"
软件售后技术支持（客户服务顾问）,5000,7000,1,天津,本科,经验不限,0,慧策（掌上先机）,1000-5000人,"['互联网', '计算机软件']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作地点】 </strong></p><p><span style=\\""color: rgb(0, 102, 204);\\"">天津</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>1、搜集和受理客户对公司产品的咨询与意见；</p><p>2、记录各类客户使用的问题，并第一时间处理；</p><p>3、负责客户回访工作，开展重点客户关怀计划，了解客户需求。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职资格】</strong></p><p>1、本科以上学历，理工科相关专业优先；</p><p>2、喜欢与人沟通，乐于帮助他人解决问题，具有良好的客户服务意识；</p><p>3、有较强的学习总结能力，抗压能力强。</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">薪酬福利</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">薪酬待遇</strong><span style=\\""color: rgb(0, 102, 204);\\""> </span>—— 基本工资+补贴+绩效奖金+每年 2 次晋升、调薪机会 员工福利 —— 五险一金+带薪培训+节假日福利+生日福利+团建活动+带薪年假 股票期权 —— 优秀员工可分配股票期权</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">招聘对象</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span></p><p>2024届：专科、本科生</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">职业通道</strong><span style=\\""color: rgb(0, 102, 204);\\"">】 </span>岗前培训 →入职→大咖全程指导 → 转正 → 优异者加入高潜班 → 晋升管理层/专家组 （M/P 序列）</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">岗前培训</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span> 岗前培训流程：线下宣讲-初试通过-线下培训（10 天时间）-线下考核-业务复试-offer 发放- 签三方；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">食宿安排：</strong>培训期间公司提供午餐、晚餐，非基地的学生提供住宿</p>']"
软件实施工程师,4500,8000,1,广东及周边城市,大专,经验不限,5,慧策（掌上先机）,1000-5000人,"['互联网', '计算机软件']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作地点】</strong></p><p>上海、广州、深圳、杭州、义务、苏州、北京、天津、长沙、武汉等多城市</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>1、根据项目经理要求按计划实施项目,做好项目实施中的协调及过程反馈；</p><p>2、了解电商，零售行业，及供应链管理流程，整理用户需求，解决实施过程中出现的问题；</p><p>3、指导用户进行基础数据准备；</p><p>4、对用户，管理员等进行操作培训；</p><p>5、根据公司要求，完成项目实施文档</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职资格】</strong></p><p>1、工科技术背景，工作经验不限，熟悉计算机操作及相关网络技术；</p><p>2、乐观开朗，具备较强的理解及表达能力，学习能力；</p><p>3、认真负责，工作积极主动，有责任心及团队合作精神；</p><p>4、能承受一定的工作压力，能接受高频出差。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪酬福利】</strong></p><p>薪酬待遇 —— 基本工资+补贴+绩效奖金+每年 2 次晋升、调薪机会</p><p>员工福利 —— 五险一金+带薪培训+节假日福利+生日福利+团建活动+带薪年假</p><p>股票期权 —— 优秀员工可分配股票期权</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【招聘对象】</strong><strong style=\\""color: rgb(230, 0, 0); background-color: rgb(255, 255, 102);\\""> 2025届：专科、本科生</strong></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【职业通道】</strong> 岗前培训 →入职→大咖全程指导 → 转正 → 优异者加入高潜班 → 晋升管理层/专家组 （M/P 序列）</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗前培训】</strong></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">岗前培训流程：</strong>线下宣讲-初试通过-线下培训（10 天时间）-线下考核-业务复试-offer 发放- 签三方</p><p><strong style=\\""color: rgb(0, 102, 204);\\""> 食宿安排：</strong>培训期间公司提供午餐、晚餐，非基地的学生提供住宿</p>']"
测试工程师,4000,4500,1,广州市白云区永平街集贤路109号6层627单元,大专,经验不限,2,九悦科技,少于50人,"['智能硬件', '互联网']",民营公司,['<p><strong>【岗位职责】</strong></p><p>1、负责公司产品的功能测试、性能测试及自动化测试工作；</p><p>2、编写及维护测试工作的相关文档；</p><p>3、参与需求评审，快速了解需求并提出改善意见，根据项目节奏制定合理的测试策略、测试计划和测试方法；</p><p>4、参与软件测试规范和技术的制定和改进。</p><p><br></p><p><strong>【任职要求】</strong></p><p>1、计算机相关专业，有1年及以上相关工作经验;2、精通测试用例设计，软件测试流程及方法，熟练APP及Web/h5测试；</p><p>3、熟悉Mysql数据库，掌握SQL语言；</p><p>4、熟悉Python、Java等至少1种编程语言，能编写测试脚本；</p><p>5、熟练使用Postman、Jmeter等工具进行接口测试、性能测试；</p><p>6、出色的推动能力、学习能力以及分析定位问题的能力。</p>']
大数据产品推广（客服）,4000,8000,1,广州从化区莱茵汇商业广场4楼,大专,经验不限,20,迅誉网络,100-500人,['互联网'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">岗位职责 </strong></p><p><span style=\\""color: rgb(89, 89, 89);\\"">1、根据公司自有系统做好大数据维护及管理工作。 </span></p><p><span style=\\""color: rgb(89, 89, 89);\\"">2、与客户进行沟通，了解客户需求，根据公司策划的活动对客户进行邀约。 </span></p><p><span style=\\""color: rgb(89, 89, 89);\\"">3、对潜在意向客户定期进行跟踪并回访，寻找机会推广并尽力完成公司下达的目标。 </span></p><p><span style=\\""color: rgb(89, 89, 89);\\"">4、维护与客户的良好关系，与合作客户保持频密的沟通，建立长期的合作关系。&nbsp;</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">任职要求</strong></p><p>专业：不限</p><p>要求：知晓大数据挖掘和维护，会讲粤语、善于沟通、</p><p>服从管理、强烈的进取心</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">薪资待遇</strong></p><p>底薪：4000元+绩效工资+提成（2000-3500元/单）。</p><p>月平均工资：6-15K/月</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">实 习 生 福 利 待 遇 </strong></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">（一）福利待遇： </strong></p><p>1.免费提供食宿（空调宿舍、免费中餐）。</p><p>2.购买广州社保、带薪年假、住房补贴。</p><p>3. 公司免费提供4-6人/间住宿，环境优雅。</p><p>4.享受节日福利、每周下午茶、年底旅游、年度联欢晚会。</p><p>5.定期组织主题员工活动：K歌赛、趣味运动会、联谊拓展活动等。</p><p>6.公司90%为95、00后，帅哥美女多、工作氛围轻松愉悦。</p><p>7.晋升通道宽广，公开透明，晋升路线：职员-资深员工-组长-主管-经理-总监。</p><p>8.所有的岗位一经录用，待遇优厚，我们会提供专业的职业培训及个人职业规划。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">（二）上班时间：</strong>9:30-13:00，14：00--19:30（月休4天）</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">（三）上班地址：</strong>从化区从城大道2号莱茵汇商业中心4层</p><p><br></p><p><br></p><p><br></p><p><strong style=\\""color: rgb(255, 255, 255);\\"">烈的进取心</strong></p>']"
大数据标注,3000,5000,1,江苏省无锡市新吴区菱湖大道97号 ,大专,经验不限,0,澳鹏科技,100-500人,['计算机软件'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p class=\\""ql-align-justify\\"">1.&nbsp;为国际知名企业提供合规的人工智能算法训练数据；</p><p class=\\""ql-align-justify\\"">2.&nbsp;根据标注规则，进行文本、图片、语音、视频类的数据处理，包括2D/3D的图像分割、抓取或者结合雷达频谱图进行立体分析；</p><p class=\\""ql-align-justify\\"">3.&nbsp;公司要求完成的其他相关工作。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【&nbsp;任职要求】</strong></p><p class=\\""ql-align-justify\\"">1.&nbsp;熟悉电脑操作、计算机、熟悉office 软件的基本使用。</p><p class=\\""ql-align-justify\\"">2.&nbsp;细致认真、有较强的沟通表达能力、学习能力强、态度端正、工作积极；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪资待遇】</strong></p><p>底薪2500+绩效500-2000（工作3个月后综合3800-5000）</p><p><br></p><p><span style=\\""color: rgb(0, 102, 204);\\"">【</span><strong style=\\""color: rgb(0, 102, 204);\\"">住宿安排</strong><span style=\\""color: rgb(0, 102, 204);\\"">】</span></p><p><span style=\\""color: rgb(192, 0, 0);\\"">提供住宿4人间，优质宿舍</span></p>']"
